title,date,text
"Latvia c.bank reserves rise, Lithuania's fall in Nov",2009-12-07,"RIGA, Dec 7 (Reuters) - The Latvian central bank's foreign currency reserves rose 6.2 percent in November to 4.804 billion euros ($7.15 billion) from 4.523 billion euros in the previous month, it said on Monday.

For most of November, Latvia's currency was at the weak end of its band with the euro in thin trade on concerns that the country's 2010 budget cuts may not be approved by parliament and the IMF. By the end of the month, confidence and liquidity recovered with the currency firming slightly and the budget winning parliamentary approval.

The central bank said it held convertible foreign currency of 4.479 billion euros, up from 4.218 billion euros at the end of October.

Lithuania's reserves fell by 6.15 percent in November to 18.3 billion litas ($7.89 billion) from 19.5 million litas in October, the Lithuanian central bank said also on Monday.

The bank said its reserves shrank due to a fall of 937.9 million litas in central government deposits and a decrease of 388 million litas in Lithuania's external liabilities.

Estonia's foreign currency and gold reserves backing the Estonian kroon firmed by 8.0 percent in November to 40.4 billion kroons ($3.89 bln), up from 37.4 billion kroons at the end of October, its central bank said in a statement on Monday.

Latvia announces how much it has spent on passive interventions in the foreign exchange market every Monday, including on Reuters page <LVBANK11>. In the last week, the Latvian central bank bought 105 million euros and sold lats. (Reporting by David Mardiste; Editing by Victoria Main)

BALTIC-RESERVES/|LANGEN|ABN|M|D|DA|FN|NW|SW"
"Latvia  lat steady, cbank did not  intervene  last wk",2009-11-30,"RIGA, Nov 30 (Reuters) - Latvia's central bank said on Monday it did not make any foreign exchange interventions for the second week running last week with liquidity up and fewer worries over the passing the 2010 budget on Tuesday.

In early trade on Monday, the lat <EURLVL=> was slightly weaker, but still below the central bank's intervention level at 0.7080/95 lats compared to 0.7081/91 lats last Monday.

""The situation in the market is calm with a surplus of short-term money and there is the expectation that the 2010 budget's second reading tomorrow will not be a problem,"" one trader said.

Traders said the government appears to have accepted what it must do for the budget and although they do not like it, the government understands that it will have to pass the budget to keep the International Monetary Fund (IMF) and international lenders on side to support a 7.5 billion euro ($11.3 bln) rescue package the country needs.

In the week before last, the central bank also said that it made no interventions in the currency market, and earlier in November the only trade the central bank was doing was converting funds for the government treasury's requirements as required by their agreement with the IMF.

Liquidity has improved over the last two last weeks with yields on Latvia's domestic borrowing falling by more than one percent and with more participants bidding making the weekly auctions heavily over-subscribed.

The central bank automatically accepts offers to buy lats when the euro hits 0.7098 lats, the top end of its 1 percent fluctuation band based on a central rate of 0.7028 lats.

Latvia relies on 7.5 billion euro international monetary fund (IMF) rescue package to keep its finances afloat, but the country's fiscal policy must meet IMF and European Commission approval before more payments from the loan are disbursed.

The central bank announces interventions on Monday for the previous week, including on the <LVBANK11> Reuters page. ($1=.6640 Euro) (Reporting by David Mardiste, Editing by Toby Chopra) ((via Tallinn newsroom, david.mardiste@thomsonreuters.com Reuters Messaging: david.mardiste.reuters.com@reuters.net))

LATVIA-CURRENCY/|LANGEN|ABN|M|D|DA|FN|NW|SW"
"Latvia  FX  reserves ease, Lithuania's up in Oct",2009-11-06,"RIGA, Nov 7 (Reuters) - Latvia's central bank said on Friday its foreign currency reserves fell 1.2 percent in October, while Lithuania's central bank said its reserves grew sharply.

Latvia's currency has been trading at the weak end of its band with the euro in recent weeks on concerns the International Monetary Fund may not approve the government's 2010 budget cuts and on the risk of political instability.

Its central bank said reserves slipped to 4.523 billion euros ($6.82 billion) from 4.577 billion euros in September. It said it held convertible foreign currency of 4.218 billion euros, slightly down from 4.277 billion euros at the end of September.

Lithuania's reserves increased by 22.7 percent in October to 19.5 billion litas ($8.37 billion) from 15.9 million litas in September, its central bank said on Friday.

The bank said the reserves were boosted by the central government's deposit of 2.7 billion litas after a successful bond issue during the month.

Estonia's foreign currency and gold reserves backing the Estonian kroon eased just 0.1 percent in October to 37.4 billion kroons ($3.55 bln), down from 37.39 billion kroons at the end of September, the Estonian central bank said in a statement on Friday.

Latvia announces how much it has spent on intervening in the foreign exchange market every Monday, including on Reuters page <LVBANK11>. In the last week the Latvian central bank sold 16.7 million euros and bought lats.

(Reporting by David Mardiste; Editing by Ruth Pitchford)

BALTIC-RESERVES/|LANGEN|ABN|M|D|DA|FN|NW|SW"
"Latvia  currency  dips, eyes on budget, govt tensions",2009-10-23," RIGA, Oct 23 (Reuters) - Latvia's lat weakened again to the central bank's intervention level on Friday with the market remaining focussed on the coalition government's efforts to draw up the 2010 budget and any signs of further political tensions.

 One trader said the suspension on Thursday of the head of the tax office by the finance minister, portrayed in Latvian media as a source of tension within the ruling coalition or even a reason for it to fall, could show up eventually in longer-term lending rates.

 The euro <EURLVL=> was last quoted at 0.7078/98 lats after being earlier at 0.7082/97 lats. The central bank automatically takes offers to buy lats when the euro reaches 0.7098 lats in what it calls passive intervention.

 ""There is not much more activity than usual (in the spot forex market). Most money market activity is still in the week and month duration due to continued uncertainty,"" said another dealer.

 He said the uncertainty came from the government's drawing up of the 2010 budget and whether it would be enough to meet the terms of the international rescue programme as well as from the political situation within the ruling coalition.

 The clash between Finance Minister Einars Repse and Tax Office chief Dzintars Jakans has been brewing for weeks and Repse on Thursday suspended Jakans.

 Latvian media speculated that this could lead to tensions between the New Era party to which Repse belongs and the largest coalition party, the People's Party.

 However, People's Party chairman, and the justice minister, Marek Seglins, played down such an idea.

 Asked during a morning radio interview whether the tax office clash would lead to the falling of the government, Seglins said: ""I don't think so...I hope not.""

 He said now was a time of great responsibility and the finance minister should focus on the 2010 budget.  (Reporting by Patrick Lannin; editing by Patrick Graham)  

MARKETS-LATVIA/|LANGEN|ABN|M|E|RBN|D|RNP|DNP|PTD|PMF"
UPDATE 1-Swedbank says mortgage plan threatens Latvia ops,2009-10-12,"* Would review Latvian operation if mortgage plan passed

* Banks to meet Latvian prime minister next week

* Swedbank has $3.4 bln exposure to Latvian mortgage market

* Swedbank shares rise on Nordea merger speculation

(Adds quotes from Latvian commercial bank association)

STOCKHOLM/RIGA, Oct 12 (Reuters) - Swedbank said on Monday it would review its business in Latvia if a controversial mortgage plan went through, and banks said they would meet the country's prime minister next week to discuss the issue.

Latvia's Prime Minister, Valdis Dombrovskis, angered banks last week with his surprise proposal. [ID:nL8188838]

He said he wanted to limit what banks can collect from defaulted home loan takers to the collateral, which would cause banks' bad debt losses to soar as many property values have slumped below the value of the debts used to purchase them.

""If this runs through we need to reconsider our operations in Latvia,"" said Thomas Backteman, vice president of corporate communications for Swedbank, the largest bank in Latvia and the one most exposed to the harsh recession in the Baltic states.

He said he did not believe the proposal would fly, but that the bank was closely monitoring the situation.

Passing the proposal would increase political risk and make it difficult to work in a situation when a government decides legal issues retroactively. ""That's very far from the established legal practice in the EU,"" he said.

He said banks would meet the prime minister on Oct. 22.

This was seconded by the head of the Association of Latvian Commercial Banks.

""We will give our arguments that this idea is absurd and without any base and is against Latvian civil law,"" association head Teodors Tverijons told Reuters. If it was carried out, it would lead to sharp reductions in crediting from banks.

The banks would also meet European Economic and Monetary Affairs Commissioner Joaquin Almunia, who is visiting Latvia on Tuesday to push Latvia to live up to promises to slash its 2010 budget deficit. ""We cannot keep quiet about this,"" he said.

Though Latvia's woes have overshadowed Swedbank recently, its shares got a lift after a report that a possible tie up with largest Nordic bank Nordea could be in the pipes.

by 1426 GMT, Swedbank shares were up 5.5 percent. ""It's partly the rumours about a merger with Nordea and the fact the bank is threatening to downsize in Latvia,"" said a trader.

Swedish daily Dagens Nyheter said a possible merger between Swedbank and Nordea was being evaluated by Nordea's largest shareholder, Sampo.

Sampo and Swedbank declined to comment on the matter.

EXPOSURE

Analysts have said the reform would effectively mean people could walk away from their debts and leave their properties in the hands of the bank.

Some analysts have also seen a devaluation risk in the proposal as it would cap home owners' losses, most of whom have loans in foreign currencies. Dombrovskis has denied any link with devaluation in his proposal. Latvia's central bank continued to intervene in the foreign exchange market last week. It said on Monday it sold 15 million euros and bought lats amid controversy over the country's 2010 budget plans. [ID:nC2041]

The lat was slightly firmer in late trade after the government earlier promised to make the budget adjustments that international lenders want it to carry out.

Backteman said Swedbank had a ""substantial"" exposure to the Latvian mortgage market. Out of a total of some 61 billion crowns ($8.7 billion) of exposure to Latvia, 24 billion crowns came from mortgage loans, he said.

Latvia's bank sector is led by Swedbank , SEB , Nordea and DNB Nord , which are already facing big losses in a real estate crash.

Nordea said its total lending in Latvia is about 3.1 billion euros ($4.56 billion), of which 1.1 billion was housing loans.

SEB said the impact on it was restricted as lending in Latvia was 3 percent of total loans to corporates and homes.

It said lending to corporates and households in Latvia was 40 billion crowns, of which 11 billion crowns was mortgages. SEB said it was also planning to participate in the meeting next week. (Additional reporting by Brett Young in Helsinki; Editing by John Stonestreet and Andrew Macdonald) ($1=7.037 Swedish Crown) ($1=.6795 Euro)

SWEDBANK/ (UPDATE 1)|LANGEN|ABN|E|RBN|D|M|DA|FN|NW|SW|RNP"
Latvia and Lithuania c.bank  fx  reserves up in Sept,2009-10-07,"RIGA, Oct 7 (Reuters) - Latvia's central bank said on Wednesday its foreign reserves rose 1.8 percent in September to 4.577 billion euros ($6.72 billion) from 4.495 billion euros in the previous month.

In recent days Latvia's currency has returned to the weak end of its trading band after concerns the government may not reach an agreement with the IMF on the country's 2010 budget cuts. [ID:nMAR737226]

The Latvian bank added that it had convertible foreign currency of 4.277 bln euros, up from 4.229 bln euros at the end of August.

Lithuania's reserves rose by 6 pct in September to 15.9 billion litas ($6.41 billion) from 15.0 million litas in August, the Lithuanian central bank said also on Wednesday.

Estonia's foreign currency and gold reserves backing the Estonian kroon fell 2.1 percent in September to 37.4 billion kroons ($3.52 bln), down from 39.03 billion kroons in August, the Estonian central bank said in a statement on Wednesday.

Latvia announces how much it has spent on intervening in the foreign exchange market every Monday, including on Reuters page <LVBANK11>. In the last week the Latvian central bank had not intervened in the local market. (Reporting by David Mardiste; Editing by Toby Chopra)

BALTIC-RESERVES/|LANGEN|ABN|M|D|DA|FN|NW|SW"
UPDATE 1-Latvian lat fears back in focus on loan wrangles,2009-10-06,"* Latvia lat at c.bank intervention level, volumes low

* Baltic state back in focus due budget, loan wrangles

* Fitch affirms rating, sees downgrade if IMF/EU programme

unravels

* Latvian prime minister criticises Swedish finance minister

as aggressive, plays down budget worries (Adds analysts, Fitch, prime minister)

By Patrick Lannin

RIGA, Oct 6 (Reuters) - The Latvian lat fell to the weak end of its pegged band against the euro on Tuesday after worries over devaluation and hitches in talks with international lenders re-emerged, dealers said.

However, analysts disagreed about devaluation chances and the extent of the budget worries and the prime minister was quoted as reiterating he thought his country was making enough of an effort to meet the terms of its 7.5 billion euro rescue.

By 1301 GMT, the euro <EURLVL=> was quoted at 0.7078/98 lats, the top end of the central bank's 1 percent fluctuation band of the euro against the lat. Overnight rates <LVLF=> remained low, though, at 0.50/1.10 percent.

""All the comments from Sweden/IMF/EU have led to more pressure. Euro and lat spot is firmly on the top now and all the customers are getting more and more worried,"" said one trader.

Another said that with the lat just sitting at the top of the band, rather than going through it, the central bank might not have to carry out what it calls its passive interventions.

The lat is pegged to the euro at a central rate of 0.7028 lats, with a 1 percent fluctuation band.

Latvia has strongly rejected any idea it should devalue and said this would not help its economic recovery. But some economists see it likely if Latvia hits problems with lenders.

""I still wouldn't rule out the possibility of Latvia being pushed into some forced currency adjustment. I'm not sure if it wil be a whole-hearted devaluation or a depegging,"" said RBC strategist Nigel Rendall.

He said Latvia's proposed budget cuts to meet 2010 budget goals under the 7.5 billion euro rescue led by the International Monetary Fund (IMF) and European Union (EU) were not enough as new revenues would not be able to fill the funding gap.

But Nordea Markets analyst Annika Lindbald wrote in a note that worries about Latvia were overdone, though she also expected more cliff hanger talks with lenders.

She said concerns about an imminent collapse ""also appear greatly exaggerated"" as Latvia was well funded after recent IMF and EU loan disbursements.

""Unfortunately Latvia might need to move closer to the prospect of state insolvency again for the 500 million lats of fiscal consolidation measures to be approved,"" she added.

""AGGRESSIVE"" SWEDEN

The government of Prime Minister Valdis Dombrovskis plans spending cuts of just 225 million lats ($463.6 million), leading to doubts it will meet a promised 500 million lat deficit cut.

The government says the planned cuts, some tax rises and carry through from 2009 reductions, will meet the deficit goal.

But Swedish Finance Minister Anders Borg, whose government put funds in the rescue deal due to Swedish bank exposure, said at the weekend international patience with Latvia was limited.

Dombrovskis, in an interview to Swedish business daily Dagens Industri, hit back. ""I have had discussions with the European Commission and IMF representatives and none of them were as aggressive as Mr Borg,"" he told the newspaper.

He also reiterated that currently planned fiscal measures were enough to reach the goals of the loan programme.

Ratings agency Fitch affirmed its current BB+ rating on Latvia with a negative outlook, but raised a warning flag.

""Failure to implement budget cuts and remain on track with the EU/IMF programme could lead to a downgrade,"" it said.

""A delay to the disbursement of international funds to Latvia would leave fiscal and external financing gaps, undermine confidence and put renewed pressure on the exchange rate."" (Reporting by Patrick Lannin; editing by Chris Pizzey)

LATVIA-CURRENCY/ (UPDATE 1)|LANGEN|ABN|M|D|DA|FN|NW|SW|RBN|RNP|DNP|PTD|PMF"
Latvia  c.bank says no  FX intervention  last week,2009-10-05,"RIGA, Oct 5 (Reuters) - Latvia central bank said on Monday it had not bought or sold foreign currency last week, despite the national currency, the lat, easing from its central peg rate to euro.

In early trade the euro was at 0.7078/0.7088, close to the top end of its band.

The central bank intervenes to buy lats when the euro hits 0.7098 lats, the top end of its 1 percent fluctuation band around a central rate of 0.7028.

""The bank intervenes automatically. It means, the movements in the financial markets have not reached that level,"" Martins Gravitis, a spokesman for the central bank, said.

The central bank announces interventions on Monday for the previous week, including on Reuters page <LVBANK11>.

Latvia, which took a 7.5 billion euro rescue package from the International Monetary Fund and the European Union last year, had promised to cut its budget deficit to 8.5 percent of gross domestic product (GDP) in 2010 from some 10 percent seen this year.

The government said on Saturday it had reached an agreement on the budget spending cuts and tax hikes to achieve the needed consolidation of 500 million lats, but it remained unclear whether it would be approved by the international lenders.

It depends on the budget approval whether Latvia receives further tranche payments from the rescue package.

Interbank overnight rates were quoted at 0.92/2.1 percent last Friday after hitting heights of 30 percent during devaluation pressure in late May and early June.

The central bank has repeatedly rejected the devaluation option. (Reporting by Nerijus Adomaitis; editing by Chris Pizzey)

LATVIA-CURRENCY/|LANGEN|ABN|M|D"
Latvian c.bank- no  forex intervention  last week,2009-09-14,"RIGA, Sept 14 (Reuters) - Latvia's central bank said on Monday it made no intervention in currency markets last week for a fourth week running, showing worries about devaluation remained low.

In early trade the euro was at 0.7005/0.7025 lats <EURLVL=>, well within the lat's pegged band against the euro.

The central bank's last intervention was to buy 70 million euros ($142 million) in the second week of August.

Interbank overnight rates were quoted at 0.90/1.50 percent after hitting highs of 30 percent during devaluation pressure in late May and early June.

Central bank governor Ilmars Rimsevics said last week the lat would remain stable so long as the coalition government, which has seen squabbling recently between two leading parties, moved quickly to approve a 2010 budget.

The budget is vital to keep Latvia's international loan programme on track.

Latvia last year took a 7.5 billion euro rescue led by the International Monetary Fund and European Union. The next key stage for the economic targets in the programme accompanying the loan is approval of the 2010 budget.

The central bank announces interventions on Monday for the previous week, including on Reuters page <LVBANK11>. (Reporting by Patrick Lannin; editing by Chris Pizzey)

LATVIA-CURRENCY/|LANGEN|ABN|M|D|DA|FN|NW|SW"
Latvia and Lithuania c.bank  fx  reserves up in Aug,2009-09-07,"RIGA, Sept 7 (Reuters) - Latvia's central bank said on Monday its foreign reserves rose 9.8 percent in August to 4.495 billion euros ($5.75 billion) from 4.093 billion euros in the previous month.

After battling fears of a devaluation of the Lat and fears of a default on the country's sovereign debt, the Latvian central bank has not bought or sold lats for the last three weeks with its currency trading on the stronger end of its trading band.

The bank said it had convertible foreign currency of 4.229 billion euros at the end of August, up from 3.93 billion euros held at the end of July.

Lithuania's reserves rose by 4.2 percent in August from 15 billion litas ($6.25 billion) from 14.4 million litas in July, the Lithuanian central bank said also on Monday.

Estonia's foreign currency and gold reserves backing the Estonian kroon fell 0.5 percent in August to 39.03 billion kroons ($3.59 bln), down from 39.23 billion kroons in July, the Estonian central bank said in a statement on Monday.

Latvia announces how much it has spent on intervening in the foreign exchange market every Monday, including on Reuters page <LVBANK11>. (Reporting by David Mardiste; editing by Chris Pizzey)

BALTIC-RESERVES/|LANGEN|ABN|M|D"
