title,date,text
Ukraine  cbank says to continue  FX intervention ,2007-10-17,"KIEV, Oct 17 (Reuters) - Ukraine's central bank head said on Wednesday that the bank will continue to intervene on the foreign exchange market, as it has done to keep the hryvnia currency in a tight corridor to the dollar.   

""The central bank will buy up excess foreign currency, in as much as it is possible,"" Volodymyr Stelmakh told a news conference.   

The bank has been buying dollars regularly to keep the hryvnia at 5.00-5.06 to the greenback.   

UKRAINE-CURRENCY/|LANGEN|ABN|M|D|RBN|RNP|DNP|PTD|PMF"
UPDATE 1-Ukraine cbank to mull rate change after GDP data   ,2007-10-10,"(Updates with details)   

KIEV, Oct 10 (Reuters) - Ukraine's central bank will wait until it has figures for economic growth for the first nine months of this year before deciding whether to raise interest rates to fight inflation, a top bank official said on Wednesday.   

Inflation rose 2.2 percent month-on-month in September fuelled by high food prices and rising wages and analysts expect it to top 10 percent by year-end. But the bank's monetary focus is on keeping the hryvnia currency stable, not on inflation.   

""We have a dilemma. If we raise the discount rate it will have an impact on production and economic growth. That is why we will see how GDP develops and after that we'll decide,"" the bank's First Deputy Chairman Anatoly Shapovalov told reporters.   

""If GDP slows down then we will not (raise rates).""   

The bank lowered the discount rate to 8.0 percent in July from 8.5 percent.   

The State Statistics Committee will release the nine-month gross domestic product data between Oct. 12 and Oct. 16.   

The economy has grown better than expected, accelerating to 7.5 percent in the first eight months of 2007, against 5.7 percent in the same period last year. Last year, inflation grew 11.6 percent.   

The government expects the economy to grow 6.5 percent in 2007, against growth of 7.1 percent last year, but Economy Minister Anatoly Kinakh said last month he saw growth matching last year's figure, or at about 7.0-7.2 percent.   

The government's forecast for inflation by the end of the year is 7.5 percent, but cumulative price rises for the first nine months of the year have overtaken that target, reaching 8.6 percent according to data released last Saturday.   

The bank keeps the hryvnia within a narrow corridor of 5.0 to 5.06 to the dollar and intervenes on the foreign exchange market as required.   

UKRAINE-RATES/ (UPDATE 1)|LANGEN|ABN|M|D|BNX"
Ukraine Cbank buys dollars at 5.0  hryvnias ,2007-09-06,"KIEV, Sept 6 (Reuters) - The Ukrainian central bank intervened on the foreign exchange market on Thursday, buying dollars at 5.00 hryvnias <UAH=>, dealers said.   

The central bank has kept the hryvnia within a corridor of 5.00 to 5.06 to the dollar since August 2005, buying or selling dollars as required.   

The bank last intervened on Aug. 27, when it bought dollars.   

UKRAINE-CURRENCY/INTERVENTION (URGENT)|LANGEN|ABN|M|D"
UPDATE 1-Ukraine C.bank buys dollars at 5.0  hryvnias ,2007-08-27,"(adds details, dealer comment)   

KIEV, Aug 27 (Reuters) - The Ukrainian central bank intervened on the foreign exchange market on Monday, buying dollars at 5.0 hryvnias <UAH=> after large banks had sold large amounts of the U.S. currency, dealers said.   

The central bank has kept the hryvnia within a corridor of 5.00 to 5.06 to the dollar since August 2005, buying or selling dollars as required.   

""The central bank began buying dollars as a combination of sales of large sums by big banks provoked a fall in the U.S. currency,"" said one dealer. ""On top of that, there were very few buyers on the market.""   

Dealers said the dollar had eased over the course of the trading day to 5.00/5.003 after opening at 5.015/5.02.   

UKRAINE-CURRENCY/INTERVENTION (UPDATE 1)|LANGEN|ABN|M|D"
Ukraine c.bank keeps buying dollars at 5.0  hryvnias ,2007-08-17,"KIEV, Aug 17 (Reuters) - Ukraine's central bank intervened on the foreign exchange market for second consecutive day on Friday, buying dollars at 5.00 hryvnias <UAH=>, dealers said.   

Dealers said it was against their expectations as the supply and demand ratio was relatively balanced on Friday compared to Thursday, when the bank bought excess dollars at 5.0 hryvnias <UAH=> to keep the currency within a long-established corridor.   

UKRAINE-CURRENCY/INTERVENTION (URGENT)|LANGEN|ABN|M|D"
UPDATE 1-Ukraine c.bank buys dollars at 5.0  hryvnias ,2007-08-16,"(Adds quote, background)   

KIEV, Aug 16 (Reuters) - The Ukrainian central bank intervened on the foreign exchange market on Thursday, buying dollars at 5.0 hryvnias <UAH=> to keep the currency within a long-established corridor, dealers said.   

This is the second time the bank intervened in this month -- it last bought up dollars exactly a week ago.   

""The central bank relieved the tension today. There were quotes for less than 5.0 hryvnias but the bank veered it back to the previous level,"" one dealer said.   

The central bank has maintained the hryvnia in a corridor of 5.0 to 5.06 to the dollar since August 2005, buying or selling dollars accordingly.   

In July it spent $1.147 billion keeping the hryvnia within the corridor in comparison with $658.4 million the previous month.   

Dealers have linked the increase in dollar supply to an influx of the currency from Ukrainian businesses intending to support political parties taking part in a September 30 parliamentary election.   

UKRAINE-CURRENCY/INTERVENTION (UPDATE 1)|LANGEN|ABN|M|D"
UPDATE 1-Ukraine c.bank buys dollars at 5.0  hryvnias ,2007-08-09,"(Adds dealer quote, background)   

KIEV, Aug 9 (Reuters) - Ukraine's central bank intervened on the foreign exchange market on Thursday, buying dollars at 5.0 hryvnias <UAH=> to keep the currency within a long-established corridor, dealers said.   

""There seems to have been some surplus of dollars as someone had to sell to the central bank. If the imbalance had been too big then we would have gone beyond 5.00/$1,"" one dealer said.   

""But no one is putting too much pressure on (the level of quotes).""   

The central bank has maintained the hryvnia in a corridor of 5.0 to 5.06 to the dollar since August 2005, buying or selling dollars accordingly.   

In July it spent $1.147 billion keeping the hryvnia within the corridor in comparison with $658.4 million the previous month. The bank last intervened on July 31.   

Dealers have linked the increase in dollar supply to an influx of the currency from Ukrainian businesses intending to support political parties taking part in a September 30 parliamentary election.   

UKRAINE-CURRENCY/INTERVENTION (UPDATE 1)|LANGEN|ABN|M|D"
UPDATE 1-Ukraine c.bank buys dollars 6th straight day   ,2007-07-13,"(adds quotes, background)   

KIEV, July 13 (Reuters) - Ukraine's central bank intervened on the foreign exchange market on Friday, buying excess dollars at 5.0 hryvnias for the sixth consecutive trading day to keep the currency within a long-established corridor, dealers said.   

""The central bank has been buying dollars every day since last Friday and today was no exception,"" said one dealer.   

""Despite excess dollar supply, there is no obvious imbalance as the central bank meets the demand of all sellers. There were no transactions lower than 5.0.""   

The central bank has maintained the hryvnia in a corridor of 5.0 to 5.06 to the dollar since August 2005, buying or selling dollars to keep the market steady.   

Dealers said they held back from selling dollars below 5.0 in anticipation of the central bank's entry into the market.   

""We were buying in the morning at 5.001 and then selling at 5.0. I then tried to buy at 4.999, but there were no takers,"" said one dealer.   

Market participants predicted the central bank would scale down interventions next week.   

""There were three big buyers this week, but I think the market will even out,"" said one dealer. ""Demand has started to appear and sales have slowed.""   

Dealers have linked increased dollar supply to an influx of the currency from Ukrainian businesses intending to support political parties taking part in the September parliamentary election, aimed at ending months of political crisis in Ukraine.   

Top central bank officials last week ruled out any change in exchange rate policy, saying that would be particularly unwise given uncertainties surrounding the election.   

UKRAINE-CURRENCY/INTERVENTION (UPDATE 1)|LANGEN|ABN|M|D"
UPDATE 1-Ukraine C.Bank buys dollars 5th straight day   ,2007-07-12,"(adds quotes, background)   

KIEV, July 12 (Reuters) - The central bank intervened on Ukraine's currency market for the fifth trading day in a row on Thursday, buying dollars at 5.0 hryvnias, dealers said.   

""Dollar buyers completed their transactions very quickly today at a level near 5.0,"" said one dealer. ""But there was still much to sell and the central bank stepped in to buy excess hard currency.""   

The central bank has maintained the hryvnia in a corridor of 5.0 to 5.06 to the dollar since August 2005, buying or selling dollars as required to keep the market steady.   

""Some buyers were prepared to proceed with dollar purchases at 4.99, but what's the point if the central bank is buying at 5.0?"" said another dealer. ""As long as the central bank is buying, the market is unlikely to shift from 5.0.""   

Excess hard currency supply is common on Ukraine's market in the summer when importers are less active and purchases of energy are down.   

Dealers also say funds are flowing into the country from businesses backing political parties competing in September's parliamentary election, intended to end months of political crisis in Ukraine.   

But the country's foreign trade deficit in goods is on the rise, with the State Statistics Committee announcing on Wednesday that the figure had climbed to $3.747 billion in the first five months of the year against $2.71 billion a year ago.   

Central bank officials last week said there were no grounds for any change in exchange rate policy in the immediate future.   

UKRAINE-CURRENCY/INTERVENTION (UPDATE 1)|LANGEN|ABN|M|D|RBN|RNP|DNP|PTD|PMF"
"UPDATE 1-Ukraine c.bank buys dollars, 3rd straight day   ",2007-07-10,"(adds quotes, background)   

KIEV, July 10 (Reuters) - Ukraine's central bank intervened on the foreign exchange market on Tuesday, buying surplus dollars for the third straight trading day at 5.0 hryvnias to keep the currency within a long-established corridor, dealers said.   

""Most transactions occurred at 5.01/5.015 and it was initially hoped that the dollar would find support by the end of trading,"" said a dealer. ""But many banks were selling, the dollar slipped and the central bank was forced to buy.""   

Ukraine's central bank has been maintaining the hryvnia within a corridor of 5.0-5.06 since August 2005 and periodically buys or sells dollars to maintain a balance.   

The bank last week said it had purchased a total of $658.4 million in June against $1.415 billion the previous month to steady the market.   

Dealers said the supply of excess dollars could be linked to borrowing by Ukrainian companies on international markets, purchases of Ukrainian treasury notes or to money flowing in ahead of a September parliamentary election.   

Dollar purchases in Ukraine are traditionally associated with large importers, particularly for energy purchases.   

One dealer suggested the market could find a new balance in the coming days at 5.02-5.03.   

""I think that with a cheaper dollar, buyers will start to appear and the market will even out, perhaps by the end of the week,"" the dealer said.   

Central bank officials said last week there were no grounds for any change in exchange rate policy in the immediate future.   

The head of the bank's council said any such change would be unwise given the uncertainty surrounding the election, intended to end months of turmoil pitting President Viktor Yushchenko against Prime Minister Viktor Yanukovich.   

UKRAINE-CURRENCY/INTERVENTION (UPDATE 1)|LANGEN|ABN|M|D|BNX"
Ukraine C.Bank buys dollars at 5.0  hryvnias ,2007-07-09,"KIEV, July 9 (Reuters) - Ukraine's central bank intervened on the country's interbank currency market on Monday for the second consecutive trading day, buying dollars at 5.0 hryvnias, dealers said.   

""It was clear today from the start that there was a high supply of dollars, that importers were less active and that the central bank had to intervene to buy dollars,"" said one dealer.   

""There was very little movement, with transactions being struck close to 5.0.""   

The central bank has since August 2005 maintained a corridor of 5.0 to 5.06 for the hryvnia, buying and selling dollars intermittently to keep the market balanced.   

Senior central bank officials, including chairman Volodymyr Stelmakh and council head Petro Poroshenko, last week dismissed as ungrounded speculation that the bank was considering a change in policy and that the hryvnia would be revalued.   

Poroshenko said any change was unthinkable in conditions of uncertainty as Ukraine gears up for a September parliamentary election aimed at ending months of turmoil between President Viktor Yushchenko and Prime Minister Viktor Yanukovich.   

The central bank last week said it had purchased a total of $658.4 million in June against $1.415 billion the previous month to keep the market steady.   

""The situation on the market is stable,"" said another dealer. ""The central bank promised that the hryvnia would stay within the corridor so it will stay there, perhaps until the New Year.""   

Dealers said they expected high dollar supply to be maintained to reflect the interest of non-residents in a sale of treasury notes scheduled for Monday.   

UKRAINE-CURRENCY/INTERVENTION|LANGEN|ABN|M|D"
UPDATE 1-Ukraine  central bank  to maintain  forex  corridor   ,2007-06-22,"(Adds quotes, background)   

KIEV, June 22 (Reuters) - Ukraine's central bank said on Friday it intended to maintain a long-established corridor of 5.00-5.06 hryvnia to the dollar at least until the end of the year and expected the currency to remain stable.   

""We forecast stability and know that there will be no sharp fluctuations and have no plans to change our current policy (until the end of the year),"" the bank's First Deputy Chairman Anatoly Shapovalov told Reuters.   

Shapovalov added the central bank had to buy a surplus of euros and other currencies while demand and supply of dollars were currently balanced, enabling the central bank to maintain the 2-year-old dollar-hryvnia corridor.   

Currency inflows from abroad have increased, Shapovalov said, notwithstanding political tensions in April and May over a decree by the president ordering a snap parliamentary election despite resistance from his arch rival, the prime minister.   

""Currency inflows have grown, 54 percent of all inflows come from export income, 21 percent -- from borrowing,"" he said.   

He said the central bank might decrease its interventions in the currency market only when Ukraine started paying world prices for gas, a key demand of neighbour Russia.   

""We understand we should cut down on our interventions although they have not been that significant,"" he said.   

""But we can only do this when we move to world prices for gas, when there will be market feedback mechanisms, only then can we talk about a change in our exchange rate policy.""   

A new round of negotiations on the price Ukraine pays Russia for gas is due soon. Ukraine pays $130 per 1,000 cubic metres of natural gas compared to an average price of $250 in western Europe.   

The price of imported gas is a major factor for Ukraine's economy, which is dominated by energy-intensive heavy industry.   

UKRAINE-CURRENCY/ (UPDATE 1)|LANGEN|ABN|M|D|BNX"
No  intervention  needed on  Ukraine  hrvnyia:C.Bank   ,2007-05-24,"KIEV, May 24 (Reuters) - Ukraine's hryvnia currency was trading on Thursday well within a long-established corridor of 5.00-5.06 to the dollar and no intervention was required, a senior central bank official said.   

Mykola Melnychuk, head of the bank's currency reserves department, said the hryvnia rate was in an ""ideal situation"" on a largely balanced market. But the central bank, he said, had bought large amounts of euros to offset imbalances.   

The hryvnia <UAH=> hit a six-week low against the dollar and Ukrainian dollar-denominated bonds and credit default swaps weakened on Thursday on local political concerns, traders said in London.   

The first deputy chairman of the central bank, Anatoly Shapovalov, said there were no objective reasons for the hryvnia to fall.   

UKRAINE-CURRENCY/ (URGENT)|LANGEN|ABN|M|E|RBN|D|RNP|DNP|PTD|PMF"
"UPDATE 1- Ukraine  C.Bank  intervenes , buys dollars   ",2007-04-27,"(Adds quotes, background)   

KIEV, April 27 (Reuters) - Ukraine's central bank bought dollars on the interbank market on Friday to soak up excess supply of the U.S. currency, dealers said, its first intervention since March 12.   

""The bank is buying dollars. There was an imbalance in favour of supply and everyone was selling,"" said one dealer.   

Dealers said supply of dollars had been rising since Thursday despite tension over a new decree issued by President Viktor Yushchenko ordering a snap parliamentary election on June 24 despite resistance from his arch rival, the prime minister.   

The central bank has kept the hryvnia within a corridor of 5.00-5.06 since August 2005.   

Dealers said the increased supply of currency might be linked to settling of accounts in hryvnias ahead of the long May Day weekend or a realisation that an election would take place despite objections from parliament and the prime minister.   

""It's hard to say where the currency is coming from. I think it has little to do with foreign investors,"" said one dealer.   

""The effect is probably local. Perhaps it is a combination of circumstances -- the end of the month and the conclusion of contracts.""   

UKRAINE-CURRENCY/ INTERVENTION (UPDATE 1)|LANGEN|ABN|M|D|BNX"
Ukraine 's c. bank prepared to  intervene -dealers   ,2007-04-04,"KIEV, April 4 (Reuters) - Ukraine's central bank is prepared to sell dollars at 5.06 hryvnias if necessary, dealers said on Wednesday.   

Political uncertainty has increased in Ukraine after President Viktor Yushchenko's decree to dissolve parliament and set a new election to stop a growing challenge to his authority from his rival, Prime Minister Viktor Yanukovich.   

The hryvnia <UAH=> slipped to 5.058-5.063 at 1022 GMT, closer to the lower end of the central bank's trading band for the currency of 5.00-5.06 to the dollar. It was traded at around 5.03 to the dollar on Monday before the decree was issued.   

UKRAINE-CURRENCY (URGENT)|LANGEN|ABN|M|D|BNX"
UPDATE 1- Ukraine 's c. bank prepared to  intervene -dealers   ,2007-04-04,"(adds quote, details)   

KIEV, April 4 (Reuters) - Ukraine's central bank is prepared to sell dollars at 5.06 hryvnias if necessary, dealers said on Wednesday as political uncertainty intensified.   

President Viktor Yushchenko issued a decree this week to dissolve parliament and set a new election to stop a growing challenge to his authority from his rival, Prime Minister Viktor Yanukovich, who vowed to boycott the polls.   

The hryvnia <UAH=> slipped to 5.058-5.063 at 1022 GMT, closer to the weaker end of the central bank's trading band for the currency of 5.00-5.06 to the dollar. It was traded at around 5.03 to the dollar on Monday before the decree was issued.   

""The central bank announced its bid, making clear to us that it was ready to sell dollars if it was necessary,"" a currency dealer in Kiev said.   

Another dealer said the market was calm.   

The central bank keeps tight controls over the foreign exchange market and has intervened frequently, both buying and selling foreign currency, to keep the hryvnia stable.   

Barring a major escalation of the conflict between Yushchenko and his rivals, the currency market was set to remain stable as economic fundamentals are sound, dealers and economists said.   

""Some minimal fluctuations are possible on the market but they will be covered by the central bank reserves which are over $23 billion"", said Oleksander Suhonyako, head of Ukraine's banking association.   

Even if concerns grow over political instability, ""the central bank will maintain currency stability,"" he said.   

Yanukovich has refused to abide by the presidential decree and vowed to boycott the early parliamentary election set for May 27. Analysts expect the standoff to be resolved by talks and all sides to agree eventually to participate in the election.   

The conflict triggered a selloff in Ukrainian bonds and stocks this week, with the main PFTS index losing around 8 percent since the start of the week.   

""Amid all the negative political headlines, the Ukrainian economy continues to perform well,"" Tim Ash, an economist from Bear Stearns in London said in a research note after a trip to Ukraine this week.   

""Real GDP growth continues on a 6-7 percent trend rate, inflows of foreign direct investment continue to underpin the balance of payments ... As long as the linchpin of the Ukrainian economy, metals exports, remain strong, the economy should continue to perform well, providing reassurance for bond holders.""   

UKRAINE-CURRENCY/ (UPDATE 1)|LANGEN|ABN|M|E|RBN|D|RNP"
UPDATE 2-Ukraine's c. bank buys dollars for 1st time in 2007  ,2007-03-12,"(Adds more comment)  

KIEV, March 12 (Reuters) - Ukraine's central bank intervened on the foreign exchange market on Monday, buying dollars for the first time this year at a rate of 5.00 hryvnias to the dollar, dealers said.  

The bank has sold dollars several times this year. It has also bought pounds and euros to replenish reserves.  

""Loads of dollars were on the market today due to the holiday weekend. Exporters' revenues had accumulated,"" a dealer in Kiev said. ""The market could not absorb everything and some were forced to sell to the central bank.""  

Ukrainian markets had been closed since last Thursday to celebrate International Women's Day.  

The central bank keeps tight control over the foreign exchange market and intervenes regularly, buying and selling foreign currency, to keep the hryvnia within 5.00-5.06. It has been defending these levels for about two years.  

Oleksander Savchenko, deputy head to the central bank governor, said the bank would wait for more political stability before implementing a long-delayed plan to allow the hryvnia greater flexibility.  

Central bank officials have previously said the hryvnia's band could be expanded to 4.95-5.25 to the dollar this year, but gave no exact timeframe for the decision.  

Political activity is plagued by a battle for powers between President Viktor Yushchenko and Prime Minister Viktor Yanukovich, rivals from the 2004 Orange Revolution. But the economy is robust and has so far shrugged off the uncertainty.  

""We believe that eventually when the hryvnia is allowed to float, its trend bias would be for stronger levels,"" UBS investment bank said in a research note.  

""Strong exports of steel, chemicals, natural gas and soft commodities have provided a growth boost for Ukraine. A small current account deficit is covered by strong foreign direct investment.""  

Dealers expected the hryvnia to open at about 5.01-5.02 to the dollar on Tuesday compared with 5.045-5.05 per dollar at Monday's opening.  

UKRAINE-CURRENCY/INTERVENTION (UPDATE 2)|LANGEN|ABN|M|D|RBN|RNP|DNP|PTD|PMF"
