title,date,text
    Spot rupiah pared some of earlier gains to standat 12,150.
    
    WON
    The won fell on growing caution over possible
intervention by South Korea's foreign exchange authorities to
check the currency's strength against the yen.
    Taking its cue from the yen's recovery, the won erased some
of its earlier losses as stop-loss dollar selling emerged.
    Still, caution over intervention increased as the South
Korean currency hovered a near six-year high against
the yen, and some offshore funds sold the won, traders said.
    On Monday, the won hit 9.3986 to the yen, its strongest
since August 2008.
    A weakening yen raises concern that South Korea would lose
competitiveness against Japan as the two countries compete to
export a similar range of products, notably cars and electronic
goods.
    
    CURRENCIES VS U.S. DOLLAR
    Change on the day at 0400 GMT
  Currency    Latest bid   Previous day    Pct Move
  Japan yen       116.59         116.65       +0.05
  Sing dlr        1.2969         1.2981       +0.09
  Taiwan dlr      30.709         30.739       +0.10
  Korean won     1098.50        1093.90       -0.42
  Baht             32.76          32.78       +0.05
  Peso             44.94          44.89       -0.10
  Rupiah        12150.00       12202.00       +0.43
  Rupee            61.83          61.73       -0.16
  Ringgit         3.3500         3.3470       -0.09
  Yuan            6.1231         6.1241       +0.02
 
  Change so far in 2014
  Currency    Latest bid  End prev year    Pct Move
  Japan yen       116.59         105.28       -9.70
  Sing dlr        1.2969         1.2632       -2.60
  Taiwan dlr      30.709         29.950       -2.47
  Korean won     1098.50        1055.40       -3.92
  Baht             32.76          32.86       +0.31
  Peso             44.94          44.40       -1.20
  Rupiah        12150.00       12160.00       +0.08
  Rupee            61.83          61.80       -0.05
  Ringgit         3.3500         3.2755       -2.22
  Yuan            6.1231         6.0539       -1.13
    

 (Editing by Simon Cameron-Moore)

Released: 2014-11-18T05:26:55.000Z"
EM ASIA  FX -Won leads Asia  FX  gains as yen rebounds despite Japan's slump,2014-11-17,"
* Won gains on exporters, chart support at 1,104.3/dlr
    * Baht up after hawkish c.bank; weaker GDP ignored

 (Adds text, updates prices)
    By Jongwoo Cheon
    SINGAPORE, Nov 17 (Reuters) - South Korea's won led gains in
emerging Asian currencies on Monday as the yen rebounded from a
seven-year low struck after data showed Japan's economy
unexpectedly slipped into recession, hitting Tokyo stocks.
    The won recovered from a 14-month trough to
outperform regional units as the currency is more sensitive to
the yen than its peers.
    The Thai baht gained as the central bank lowered
expectations for an interest rate cut, even though third quarter
economic growth missed expectations. 
 
    The Japanese data showed the world's third largest economy
contracted an annualised 1.6 percent in the third quarter, 
reinforcing expectations that Prime Minister Shinzo Abe will
call a snap election and delay a second sales tax hike next
year. 
    The data initially pushed the yen down to a
seven-year low against the dollar. The yen, however, reversed
course as slumping Tokyo shares prompted investors to
unwind short positions. Many investors, especially foreigners,
sell the yen to hedge their stock positions, so the Japanese
currency tends to rise when equities fall.
    Still, the yen's outlook remains dark and other emerging
Asian currencies are unlikely to extend gains, traders and
analysts said.
    ""Dollar/yen is seen easily heading to 120, given the
increased chances of a snap election and a delay in the sales
tax hike,"" said Yuna Park, a currency and bond analyst at Dongbu
Securities in Seoul.
    ""That will hurt other Asian currencies, especially the won
and the Taiwan dollar.""
    
    WON
    Tracking the yen's initial weakness, the won started the day
by easing to 1,104.5 per dollar, its weakest since Sept. 2 2013.
    The South Korean currency subsequently turned higher on the
yen's rebound. Domestic exporters bought the won for settlements
as the currency has chart support at 1,104.3 per dollar, the
61.8 percent Fibonacci retracement of its appreciation between
June 2013 and July 2014.
    Still, traders were wary of possible intervention by South
Korea's foreign exchange authorities to check the won's
 strength against the yen, traders said.
    Earlier, the won rose as much as 0.7 percent to 9.3986
against the Japanese unit, its strongest since August 2008.
    A weakening yen raises concern that South Korea would lose
competitiveness against Japan as the two countries compete to
export a similar range of products, notably cars and electronic
goods.
    
    
    BAHT
    The baht gained as Thailand's central bank said on Saturday
the military government should use revenue and spending tools to
stimulate the economy before turning to monetary policy.
    Currency investors focused more on the dollar's broad
weakness, as the yen rallied, than on disappointing Thai
economic data.
    Thailand's economy grew a much less-than-expected 1.1
percent in the July-September period from the previous three
months, the planning agency said.
    The agency also trimmed its economic growth forecast for
this year to 1.0 percent from 1.5-2.0 percent due to weak
exports. 
    
    CURRENCIES VS U.S. DOLLAR
    Change on the day at 0435 GMT
  Currency    Latest bid   Previous day    Pct Move
  Japan yen       115.71         116.25       +0.47
  Sing dlr        1.2950         1.2975       +0.19
  Taiwan dlr      30.670         30.766       +0.31
  Korean won     1094.00        1100.50       +0.59
  Baht             32.78          32.86       +0.26
  Peso             44.88          44.94       +0.14
  Rupiah        12188.00       12210.00       +0.18
  Rupee            61.71          61.72       +0.02
  Ringgit         3.3440         3.3470       +0.09
  Yuan            6.1263         6.1307       +0.07
 
  Change so far in 2014
  Currency    Latest bid  End prev year    Pct Move
  Japan yen       115.71         105.28       -9.02
  Sing dlr        1.2950         1.2632       -2.46
  Taiwan dlr      30.670         29.950       -2.35
  Korean won     1094.00        1055.40       -3.53
  Baht             32.78          32.86       +0.26
  Peso             44.88          44.40       -1.07
  Rupiah        12188.00       12160.00       -0.23
  Rupee            61.71          61.80       +0.15
  Ringgit         3.3440         3.2755       -2.05
  Yuan            6.1263         6.0539       -1.18
    

 (Editing by Simon Cameron-Moore)

Released: 2014-11-17T05:53:53.000Z"
"EM ASIA  FX -Ringgit down despite solid output data, won leads Asia  FX  weaker",2014-11-11,"
* Malaysia Sept factory output better than expected
    * Ringgit falls on lower oil prices worries
    * Won slides on weaker yen, c.bank caution

 (Adds text, updates prices)
    By Jongwoo Cheon
    SINGAPORE, Nov 11 (Reuters) - The Malaysian ringgit slid on
Tuesday despite stronger-than-expected factory output data as
most emerging Asian currencies retreated as the dollar recovered
its post-payrolls losses.
    The won underperformed regional units as
increased caution over potential intervention by the South
Korean foreign exchange authorities to check its strength
against a weak yen . The won also came under
pressure versus the dollar ahead of the central bank's policy
meeting this week.
    Malaysia's industrial production in September
rose 5.4 percent from a year earlier, beating market
expectations. 
    The data failed to support the ringgit as the
currency lower oil prices dampened sentiment toward Malaysia,
due to its status as a net oil exporter and major palm oil
producer.
    The currency weakened in non-deliverable forwards (NDFs)
 markets, with selling overnight by real money funds
and reserve managers, traders said.
    ""Dips in one-month USD/MYR below 3.3400 are likely to remain
well supported. Risk of a break through 3.3500 on spot can't be
ruled out,"" said Jonathan Cavenagh, senior FX strategist with
Westpac in Singapore.
    The one-month ringgit NDFs eased 0.1 percent
to 3.3521 per dollar, while spot ringgit fell 0.4 percent to
3.3430.
    The dollar index, a gauge of its performance against
six major currencies, steadied after recouping some of its
post-payrolls losses.
    
    WON
    The won slid against the dollar as offshore funds sold the
currency amid intervention caution.
    South Korea's central bank will hold a policy meeting on on
Thursday with some expectations that interest rates could be cut
by the year end.
    Last month, the Bank of Japan unexpectedly eased monetary
policy, driving the yen to a seven-year low. That darkened the
outlook for Asia's fourth-largest economy as South Korean and
Japanese companies compete for a similar group of products such
as cars on major markets around the world.
    ""We now have an out-of-consensus call, expecting a 25bp rate
cut to 1.75 percent in December and again to a new all-time low
of 1.50 percent in Q1 2015, in an effort to limit downside risks
to the economy,"" said Nomura economist Young Sun Kwon wrote in a
research note.
    ""The Bank of Korea should not directly respond to a weaker
JPY, but we firmly believe it will respond to weaker growth and
lower inflation,"" Kwon added.

    CURRENCIES VS U.S. DOLLAR
    Change on the day at 0430 GMT
  Currency    Latest bid   Previous day    Pct Move
  Japan yen       115.08         114.87       -0.18
  Sing dlr        1.2913         1.2910       -0.02
  Taiwan dlr      30.531         30.606       +0.25
  Korean won     1089.70        1085.00       -0.43
  Baht             32.83          32.79       -0.12
  Peso             44.92          44.86       -0.13
  Rupiah        12170.00       12150.00       -0.16
  Rupee            61.53          61.50       -0.06
  Ringgit         3.3430         3.3305       -0.37
  Yuan            6.1199         6.1196       -0.00
 
  Change so far in 2014
  Currency    Latest bid  End prev year    Pct Move
  Japan yen       115.08         105.28       -8.52
  Sing dlr        1.2913         1.2632       -2.18
  Taiwan dlr      30.531         29.950       -1.90
  Korean won     1089.70        1055.40       -3.15
  Baht             32.83          32.86       +0.11
  Peso             44.92          44.40       -1.17
  Rupiah        12170.00       12160.00       -0.08
  Rupee            61.53          61.80       +0.43
  Ringgit         3.3430         3.2755       -2.02
  Yuan            6.1199         6.0539       -1.08
    

 (Additional reporting by IFR Markets' Catherine Tan; Editing by
SImon Cameron-Moore)

Released: 2014-11-11T05:56:25.000Z"
EM ASIA  FX -Rupiah slides on impatience over fuel subsidy cuts; Asia  FX  firm,2014-10-28,"
* Fuel price not discussed in first cabinet meeting
    * Importers, leveraged funds sell rupiah
    * Won gains on exporters; intervention caution limits

 (Adds text, updates prices)
    By Jongwoo Cheon
    SINGAPORE, Oct 28 (Reuters) - Indonesia's rupiah slipped to
its lowest level in more than a week on investor impatience over
planned fuel price hikes, as concerns grow that dithering by
Jakarta to tackle its costly fuel subsidies could trigger
capital outflows.
    Most other emerging Asian currencies edged up, led by the
South Korean won, as weak U.S. data tugged Treasury
yields lower and dented the dollar against a basket of
six-major currencies.
    Indonesian President Joko Widodo on Monday held his first
cabinet meeting, but cuts in fuel subsidies - top agenda for
investors - were not discussed. 
    The rupiah lost as much as 0.5 percent to 12,170 on
the greenback, its weakest since Oct. 17, on dollar demand from
importers and leveraged funds.
    The official Jakarta Interbank Spot Dollar Rate (JISDOR),
which the central bank launched last year in an effort to manage
exchange rate fluctuations, was fixed at 12,158 rupiah per
dollar, weaker than Monday's 12,042.
    ""We have seen the initial euphoria on the political front
quickly succumbed to the economic reality,"" said Andy Ji, Asian
currency strategist for Commonwealth Bank of Australia in
Singapore.
    The Indonesian currency hit a near four-week high on Oct. 21
as reform-minded Widodo took office.
    ""Buy (dollar/rupiah) on dips remains our strategy for the
next six months,"" said Ji. The rupiah could weaken past 12,500
in the second quarter of the next year on expectations of higher
U.S. interest rates, he added.
    The U.S. Federal Reserve kicks off a two-day meeting later
in the day and is all but certain to end its bond-buying
program. 
    Last year, the rupiah was the worst-performing emerging
Asian currency with a 21 percent loss against the dollar,
Thomson Reuters data showed.
    Indonesia's dependence on foreign capital to fund its
current account deficit has been a particular concern for
markets, with the fuel subsides exacerbating the shortfall.
    Widodo plans to order the steepest rise in subsidised fuel
prices in nine years soon after he takes office, an advisor told
Reuters earlier this month. 
    
    WON
    The won rose as much as 0.3 percent to 1,049.6 per dollar,
its strongest since Sept. 29, on demand from exporters for
month-end settlements.
    Against the yen, the won advanced to 9.7256,
its strongest since Oct. 6.
    That heightened caution over possible intervention by South
Korea's foreign exchange authorities to stem the won's strength.
    South Korean and Japanese companies compete head-on for a
similar group of products on major markets around the world.
        
    CURRENCIES VS U.S. DOLLAR
    Change on the day at 0430 GMT
  Currency    Latest bid   Previous day    Pct Move
  Japan yen       107.84         107.82       -0.02
  Sing dlr        1.2738         1.2743       +0.04
  Taiwan dlr      30.390         30.403       +0.04
  Korean won     1049.90        1052.20       +0.22
  Baht             32.42          32.45       +0.08
  Peso             44.78          44.80       +0.04
  Rupiah        12160.00       12110.00       -0.41
  Rupee            61.38          61.30       -0.13
  Ringgit         3.2760         3.2765       +0.02
  Yuan            6.1135         6.1167       +0.05
 
  Change so far in 2014
  Currency    Latest bid  End prev year    Pct Move
  Japan yen       107.84         105.28       -2.38
  Sing dlr        1.2738         1.2632       -0.83
  Taiwan dlr      30.390         29.950       -1.45
  Korean won     1049.90        1055.40       +0.52
  Baht             32.42          32.86       +1.35
  Peso             44.78          44.40       -0.86
  Rupiah        12160.00       12160.00       +0.00
  Rupee            61.38          61.80       +0.68
  Ringgit         3.2760         3.2755       -0.02
  Yuan            6.1135         6.0539       -0.97
    

 (Additional reporting by Reuters FX Analyst Rick Lloyd; Editing
by Shri Navaratnam)

Released: 2014-10-28T06:11:12.000Z"
EM ASIA  FX -Relief over China's growth lifts Asia  FX ; rupiah at 4-week high,2014-10-21,"
* Rupiah up on foreign banks' buying; Indonesian yields down
    * Won may strengthen to 1,050.5/dollar - analysts
    * Ringgit up on demand from offshore funds; importers limit
gains

 (Adds text, updates prices)
    By Jongwoo Cheon
    SINGAPORE, Oct 21 (Reuters) - Emerging Asian currencies rose
on Tuesday as China's economic growth was stronger than expected
in the third quarter, with the Indonesian rupiah hitting its
highest in nearly four weeks on hopes a new government will push
through economic reform.
    China's economy, the world's second-largest, expanded 7.3
percent in the third quarter from a year earlier. 
    That was slightly above the 7.2 percent forecast in a
Reuters poll but the slowest pace since the 2008/09 global
financial crisis, so some analysts still expect that Beijing
will need to unveil more stimulus to support the economy.
    ""The data was positive for Asian currencies as the Chinese
number was not that bad and we also have stimulus hopes,"" said
Yuna Park, a currency and bond analyst at Dongbu Securities in
Seoul.
    She said she preferred the Chinese yuan, Thai
baht and Indian rupee to other Asian
currencies due to stable inflation and politics.
    The baht is the best-performing emerging Asian currency so
far this year with a 2.0 percent appreciation against the
dollar, according to Thomson Reuters data. The rupee was third
best. 
    
    RUPIAH
    The rupiah rose as much as 0.7 percent to 11,950
per dollar, its strongest since Sept. 25, on demand from foreign
banks.
    Government bond yields extended their slide, with the
10-year yield down to 8.035 percent, the lowest
since Sept. 8.
    ""There are big expectations of the new leader,"" said a
Jakarta-based currency trader, referring to President Joko
Widodo, who took office on Monday.
    The official Jakarta Interbank Spot Dollar Rate (JISDOR),
which the central bank launched last year in an effort to manage
exchange rate fluctuations, was fixed at 11,993 rupiah per
dollar, stronger than Monday's 12,041.
    
    WON
    The South Korean won gained as the
higher-than-expected Chinese growth data eased worries about the
health of South Korea's top export market.
    Concern over possible intervention by South Korea's foreign
exchange authorities weakened as the yen rose. 
    The won may strengthen further due to expectations of demand
from exporters for month-end settlements, traders said.
    ""It is more likely to see the low 1,050 levels,"" said a
South Korean bank trader in Seoul, referring to the won's
exchange rate per dollar.
    It may head to 1,050.5, the 38.2 percent Fibonacci
retracement of its depreciation between September and October.
    It was around 1,053 per dollar on Tuesday.

    RINGGIT
    Malaysia's ringgit gained as offshore real money
funds bought its non-deliverable forwards (NDFs) to
seek higher yields, traders said.
    But spot ringgit pared some of its gains as traders took
profits. Dollar demand from local importers was also cited.

    CURRENCIES VS U.S. DOLLAR
    Change on the day at 0430 GMT
  Currency    Latest bid   Previous day    Pct Move
  Japan yen       106.46         106.95       +0.46
  Sing dlr        1.2680         1.2695       +0.12
  Taiwan dlr      30.379         30.415       +0.12
  Korean won     1053.41        1059.60       +0.59
  Baht             32.23          32.32       +0.29
  Peso             44.77          44.82       +0.12
  Rupiah        11985.00       12030.00       +0.38
  Rupee            61.27          61.36       +0.15
  Ringgit         3.2565         3.2720       +0.48
  Yuan            6.1217         6.1229       +0.02
 
  Change so far in 2014
  Currency    Latest bid  End prev year    Pct Move
  Japan yen       106.46         105.28       -1.11
  Sing dlr        1.2680         1.2632       -0.38
  Taiwan dlr      30.379         29.950       -1.41
  Korean won     1053.41        1055.40       +0.19
  Baht             32.23          32.86       +1.96
  Peso             44.77          44.40       -0.83
  Rupiah        11985.00       12160.00       +1.46
  Rupee            61.27          61.80       +0.87
  Ringgit         3.2565         3.2755       +0.58
  Yuan            6.1217         6.0539       -1.11
    

 (Additional reporting by KyoungHo Lee in Seoul; Editing by Alan
Raybould)

Released: 2014-10-21T06:14:45.000Z"
USD/Asia Slips as Stocks Rally -- Asia Daily  Forex  Outlook,2014-10-20,"The following are projected trading ranges and outlooks for nine secondary currency pairs in Asia today: 


 
          Immediate Range  Larger Range 
USD/CNY   6.1195-6.1272    6.1000-6.1350 
USD/TWD   30.370-30.440    30.300-30.500 
USD/KRW    1,060-1,068      1,057-1,070 
USD/SGD   1.2733-1.2765    1.2705-1.2795 
USD/MYR   3.2620-3.2740    3.2500-3.2870 
USD/THB    32.31-32.42      32.20-32.53 
USD/PHP    44.74-44.90      44.58-45.00 
USD/IDR   12,040-12,130    12,00-12,230 
USD/INR    61.10-61.37      61.00-62.63 
 

(Ranges are calculated using recent highs and lows, information on the placement of option strikes, and technical analysis--Bollinger Bands, Fibonacci levels, trendlines and moving averages.)

USD/CNY--downtrend. A return of risk appetite for U.S. stocks on Friday could lift investor sentiment in Asia and help emerging market currencies rally. The bearish technical bias for spot USD/CNY - implying more yuan gains are likely - will remain in play if the ceiling of the daily Bollinger downtrend channel at 6.1272 is intact by Monday's close. Spot USD/CNY could chalk up a fresh 7-month low if it surpasses Thursday's 6.1209. The yuan is still ""significantly undervalued"" despite recent appreciation, said the U.S. Treasury department last week, while also chastising aggressive intervention by South Korea in its currency. The HSBC China flash manufacturing PMI for October due Thursday will be the week's data highlight. Dow Jones technical analysis suggests immediate support for spot USD/CNY is at 6.1195 (base of daily Bollinger downtrend channel), before 6.1000 (round-figure trading barrier). Immediate resistance is at 6.1272 (top of daily Bollinger downtrend channel), then at 6.1350 (20-day Bollinger mid resistance), before 6.1427 (daily Bollinger uptrend channel).

USD/TWD--consolidation. USD/TWD is likely to drift between the consolidation zone formed by the lower and upper Bollinger bands (standard deviation 1) which span 30.300-30.440. The U.S. dollar index inched higher overnight as the yield on the benchmark U.S. 10-year Treasury bill rose to 2.20%. But the rebound of U.S. equities could help boost risk appetite in Asia and thus mitigate the possible effect of a stronger U.S. dollar due to the rebound in U.S. yields. A risk rally could see the price of the USD/TWD 1-month nondeliverable forward contract - which is a gauge of speculative sentiment - fall further below that of the spot contract. Dow Jones technical analysis suggests immediate support is at 30.370 (20-day Bollinger mid support), then at 30.300 (daily Bollinger downtrend channel), before 30.220 (base of daily Bollinger downtrend channel). Immediate resistance is likely at 30.440 (daily Bollinger uptrend channel), then at 30.500 (psychological trading barrier), before 30.510 (top of daily Bollinger uptrend channel).

USD/KRW--consolidation. USD/KRW is likely to hover within a consolidation range of 1,057-1,068. The U.S. dollar index is stabilising at lower levels versus Friday's close due to risk appetite returning, but the rebound of U.S. Treasury yields could keep the dollar afloat. The U.S. 10-year government bond yield has bounced back to 2.20% from around 2.00% on Friday. If USD/KRW climbs above 1,068, the daily Bollinger uptrend channel will come back into effect and fuel bullish USD/KRW bets. Data released Monday showed a 0.4% annual drop in producer prices in September versus the 0.2% fall registered in August - which may justify the Bank of Korea's recent interest rate cut to boost the economy. Dow Jones technical analysis suggests immediate support is at 1,060 (round-figure trading barrier), then at 1,059 (base of weekly Ichimoku Cloud support zone), then at 1,057 (20-day Bollinger mid support). Immediate resistance is at 1,068 (daily Bollinger uptrend channel), before 1,070 (round-figure trading barrier).

USD/SGD--consolidation. USD/SGD is currently in a narrow range between the lower and upper Bollinger bands (standard deviation 1) but could inch higher as the U.S. dollar index appears to have bottomed out for now. If USD/SGD ends the day above 1.2765 it would be inside the daily as well as weekly Bollinger uptrend channel - suggesting more greenback strength to come in the near-to-medium term. The dollar is finding support from the rebound in the yield of the benchmark 10-year U.S. Treasury bill to 2.2%. Looking ahead, traders are focusing on China's October HSBC flash manufacturing PMI data due Thursday for the next volatility catalyst. Dow Jones technical analysis shows immediate support is at 1.2733 (20-day Bollinger mid support), then at 1.2705 (daily Bollinger downtrend channel), before 1.2700 (round-figure trading barrier). Immediate resistance is at 1.2765 (daily Bollinger uptrend channel), then at 1.2795 (top of daily Bollinger uptrend channel), before 1.2800 (round-figure trading barrier).

USD/MYR--uptrend may end. USD/MYR is slipping out of the daily Bollinger uptrend channel as the return of risk appetite depresses the U.S. dollar in Asia. On Friday, U.S. stocks rose - translating to higher equity markets in Asia early Monday. The ringgit has rebounded to 3.2685 from its Friday close of 3.2740 thus breaking the base of the Bollinger uptrend channel. A Monday close below 3.2740 could motivate U.S. dollar selling toward the Bollinger downtrend channel at 3.2490. Malaysia's September consumer price index published on Friday revealed a slowing inflation rate - which is likely temporary due to the fuel price hikes not factoring in yet. A slower rise in inflation could theoretically delay the Malaysian central bank's next interest rate increase. Dow Jones technical analysis suggests immediate support is at 3.2620 (20-day Bollinger mid support), then at 3.2500 (round-figure trading barrier), before 3.2490 (daily Bollinger downtrend channel). Immediate resistance is at 3.2740 (daily Bollinger uptrend channel), then at 3.2870 (top of daily Bollinger uptrend channel), before 3.3000 (round-figure trading barrier).

USD/THB--possible downtrend. USD/THB has slid to the 32.31 entrance of the Bollinger downtrend channel as risk appetite makes a gradual return. Confirmation of the downtrend channel coming into effect could send the baht toward 32.12 where the USD/THB Ichimoku Cloud support awaits. The Thai baht, along with regional currencies, is slightly stronger following the rebound of U.S. stocks on Friday which has eased fears of a prolonged equity meltdown. But if USD/THB ends Monday above 32.31, technical consolidation could dominate for the near term. Dow Jones technical analysis suggests immediate support is at 32.31 (daily Bollinger downtrend channel), then at 32.20 (base of daily Bollinger downtrend channel), before 32.12 (daily Ichimoku Cloud support). Immediate resistance is at 32.42 (20-day Bollinger mid resistance), then at 32.53 (daily Bollinger uptrend channel), before 32.64 (top of daily Bollinger uptrend channel).

USD/PHP--consolidation lower. As general risk appetite returns, USD/PHP is likely to drop out of the Bollinger uptrend channel - which had been supporting at 44.90 - and fall to the 20-day Bollinger mid line at 44.74. A rebound in U.S. stocks on Friday has triggered a rally in early Asian equity markets Monday. If the improving sentiment carries on for the rest of the week, USD/PHP could test the entrance to the Bollinger downtrend channel at 44.58. The Philippine central bank meets on Thursday to review its monetary policy. Recent tepid Philippine inflation data has dampened the chances of a peso-positive interest rate hike. Dow Jones technical analysis suggests immediate support is at 44.74 (20-day Bollinger mid support), then at 44.58 (daily Bollinger downtrend channel), before 44.56 (weekly Ichimoku Cloud support). Immediate resistance is likely at 44.90 (daily Bollinger uptrend channel), then at 45.00 (round-figure trading barrier), before 45.05 (top of daily Bollinger uptrend channel).

USD/IDR--consolidation lower. The collapse of USD/IDR on Friday - following a surprising show of support for president-elect Joko Widodo by some of his keenest rivals - is likely to trigger more short-term downside for the dollar. The inauguration of Mr. Widodo Monday could add to rising investor sentiment - which had been feeble in late September due to signs of political opposition to Mr. Widodo's plans for reform. The return of risk appetite in global markets on Friday could also help weigh USD/IDR toward the Bollinger downtrend channel that begins at 12,040. Dow Jones technical analysis suggests immediate support for spot USD/IDR is at 12,040 (daily Bollinger downtrend channel), then at 12,000 (round-figure trading barrier), before 11,940 (base of daily Bollinger downtrend channel). Immediate resistance is at 12,130 (20-day Bollinger mid), then at 12,230 (daily Bollinger uptrend channel), before 12,270 (year high).

